Date,Close,Volume,20ma,50ma,200ma,cross,triple cross,Upper_BB,Lower_BB,Distance_from_Middle,Above_upperbb,Below_lowerbb,RSI_14d,RSI_21d,RSI_Above_70,RSI_Below_30,MACD_cross_above,MACD_cross_below,1m_return_diff_QQQ_IWM,1m_return_diff_QQQ_DIA,high_volumn,Consecutive_Up_Days,Consecutive_Down_Days,Future1M_movement_direction,Future2M_movement_direction,Future15d_movement_direction
2023-01-12,279.04998779296875,60600000,270.0739990234375,276.8991998291016,296.1881001281738,No Cross,No Cross,283.0642600409561,257.0837380059189,1.3819566454324868,0,0,56.12153941203865,45.45454159219246,0,0,0,0,-2.4390068362234008,-1.5817012293342314,1,5,0,1,1,1
2023-01-13,280.9700012207031,44802900,269.79699859619143,277.0164001464844,295.7370001220703,No Cross,No Cross,281.48228864031023,258.1117085520726,1.9123192633348534,0,0,67.34197242017336,44.56706274503031,0,0,0,0,-4.052693637717219,-3.3250242738191105,0,6,0,1,1,1
2023-01-17,281.5400085449219,36269700,270.0294982910156,277.3336004638672,295.30925018310546,No Cross,No Cross,282.469669215538,257.58932736649325,1.8505389232581182,0,0,67.3180665826327,46.40427979395875,0,0,0,0,-4.071921972903736,-2.6224580047472412,0,7,0,1,1,1
2023-01-18,277.8800048828125,47754500,270.21099853515625,277.68140075683596,294.8859501647949,No Cross,No Cross,283.0111529116815,257.410844158631,1.1982677899136527,0,0,67.51595594760423,50.783840703465614,0,0,0,0,-2.754484611297125,-1.600357690424214,0,0,1,1,1,1
2023-01-19,275.1499938964844,44150400,270.48099822998046,277.89080078125,294.45245010375976,No Cross,No Cross,283.4666739911242,257.4953224688367,0.7190993757097617,0,0,68.77961697285787,50.71157058014803,0,0,0,0,-3.8883649902956567,-1.577780166492904,0,0,2,1,1,1
2023-01-20,282.67999267578125,60613600,271.13799743652345,278.19260070800783,294.0193501281738,No Cross,No Cross,285.20759119774635,257.06840367530054,1.6407005682095261,0,0,69.68006106472743,59.75554607940746,0,0,0,0,-2.4050170652339053,1.1842281788011166,1,1,0,1,1,1
2023-01-23,288.9599914550781,52799900,271.91349639892576,278.58100036621096,293.6586500549316,No Cross,No Cross,288.0740660968202,255.7529267010313,2.109640362291601,1,0,73.93413923434251,63.42272054592488,0,0,0,0,-1.3338473098264192,3.0852723874711385,1,2,0,1,1,1
2023-01-24,288.3699951171875,44875100,272.9939956665039,279.0820001220703,293.33419998168944,No Cross,No Cross,290.53454966244954,255.45344167055828,1.7531942781553695,0,0,75.87175350105989,60.80845543467015,0,0,0,0,-1.7752293845131328,1.9942021327542303,0,0,1,1,1,1
2023-01-25,287.7300109863281,50872000,274.0124969482422,279.18160034179687,293.00235000610354,No Cross,No Cross,292.5148358721471,255.51015802433724,1.4827870243326886,0,0,74.13832262594443,66.65080287428655,0,0,0,0,-2.9260114017453986,1.4359941336526294,1,0,2,1,1,1
2023-01-26,293.3399963378906,51596300,275.50049743652346,279.2892004394531,292.72330001831057,No Cross,No Cross,295.2170715101886,255.7839233628583,1.8095941855532451,0,0,83.78724443151596,69.10858349041803,0,0,0,0,-1.620920021287775,3.087197226710492,1,1,0,-1,1,1
2023-01-27,296.260009765625,56441900,277.3084976196289,279.5056005859375,292.50014999389646,No Cross,No Cross,297.69908145429457,256.9179137849632,1.858849388488521,0,0,82.15458328151779,74.34448780501113,1,0,0,0,-1.8844771219030276,3.2800524349441695,1,2,0,-1,1,1
2023-01-30,290.2699890136719,49405800,278.4999969482422,279.5232000732422,292.2542498779297,No Cross,No Cross,299.0011816484397,257.9988122480447,1.148225552576608,0,0,71.01168832688315,71.66449863168359,1,0,0,0,-2.4337079586447707,2.2411496736655434,1,0,1,1,1,1
2023-01-31,294.6199951171875,46705100,279.91699676513673,279.7067999267578,291.99559982299803,No Cross,triple cross,300.7763576229155,259.05763590735796,1.4097266404562718,0,0,72.23014755650978,70.8308593827546,1,0,0,0,-2.590369442512986,3.990397143233948,0,1,0,1,1,-1
2023-02-01,300.9200134277344,67562200,281.738996887207,280.0290002441406,291.8080499267578,No Cross,No Cross,303.2758389233392,260.2021548510748,1.7812283257078747,0,0,73.09744923042585,73.47519713570017,1,0,0,0,-1.8139797527819468,6.107359376152899,1,2,0,1,1,-1
2023-02-02,311.7200012207031,83070600,284.0379974365234,280.56700012207034,291.67319992065427,No Cross,No Cross,308.0573022587391,260.0186926143077,2.3049795977922187,1,0,77.27499481522585,78.53344619205055,1,0,0,0,0.2632209527581253,11.572661614074198,1,3,0,-1,1,-1
2023-02-03,306.17999267578125,76170800,286.2679977416992,281.0527996826172,291.4727998352051,No Cross,No Cross,309.7844016184629,262.75159386493556,1.6934557714206384,0,0,69.84724883078492,73.22534759028373,1,0,0,0,-0.3262126519648856,10.365553989675448,1,0,1,-1,1,-1
2023-02-06,303.5899963378906,40802300,288.0074981689453,281.40559936523437,291.28469985961914,No Cross,No Cross,311.228423272786,264.78657306510456,1.3421083009623935,0,0,66.82433842130166,74.57011613736007,1,0,0,0,0.6525867838385935,9.55928723440822,0,0,2,1,1,-1
2023-02-07,309.8800048828125,67584000,289.97449798583983,281.82679931640627,291.1633499145508,No Cross,No Cross,313.62620567231613,266.32279029936353,1.683219424224013,0,0,73.47416663234038,74.29043792838624,1,0,0,0,3.5030526416354384,12.754911451690852,1,1,0,-1,1,-1
2023-02-08,304.3699951171875,56720900,291.55149841308594,282.1757989501953,291.0581999206543,No Cross,No Cross,314.5879593182128,268.51503750795905,1.1128876746209526,0,0,70.5948601952281,69.14976131487055,0,0,0,0,3.331838359829886,11.586257071969253,1,0,1,1,1,-1
2023-02-09,301.67999267578125,49137800,292.75799865722655,282.55519897460937,290.9186999511719,No Cross,No Cross,315.2274130126558,270.2885843017973,0.7941456664088697,0,0,64.37215542626245,66.25717496122968,0,0,0,0,4.80813046266011,13.037724673946771,0,0,2,1,1,-1
2023-02-10,299.70001220703125,50050100,293.7904998779297,282.93779907226565,290.83149993896484,No Cross,No Cross,315.49237986860965,272.0886198872497,0.5446083317795015,0,0,58.68933460341728,62.87941109875282,0,0,0,0,3.625783999427833,12.13272708117714,0,0,3,1,1,1
2023-02-13,304.5,39636700,294.96699981689454,283.16059936523436,290.7701998901367,No Cross,No Cross,316.2903758791263,273.64362375466277,0.8941361025837213,0,0,62.217847671954345,64.25131653779269,0,0,0,0,4.133082774122544,11.125576177773345,0,1,0,1,1,-1
2023-02-14,306.75,64079100,296.2274993896484,283.4211993408203,290.6638998413086,No Cross,No Cross,317.18629634700306,275.26870243229376,1.0041130349000433,0,0,64.0638729689368,64.3829454392034,0,0,0,0,4.788793990774344,12.237485077041544,1,2,0,1,1,-1
