Date,Open,High,Low,Close,Adj Close,Volume,Close_SPY,Close_DIA,Close_IWM,QQQ 1d movement,SPY 1d movement,DIA 1d movement,IWM 1d movement,9ma,20ma,50ma,100ma,200ma,cross,triple cross,Middle_BB,Upper_BB,Lower_BB,Distance_from_Middle,Above_upperbb,Below_lowerbb,RSI_14d,RSI_21d,RSI_Above_70,RSI_Below_30,MACD,Signal_Line,MACD_cross_above,MACD_cross_below,1m_return_diff_QQQ_IWM,1m_return_diff_QQQ_DIA,Future1M_movement_direction,Future2M_movement_direction,Future15d_movement_direction,Future1M_movement,Future2M_movement,Future15d_movement
2015-02-12,105.45999908447266,106.04000091552734,105.3000030517578,106.0,98.67998504638672,22520300,208.9199981689453,179.83999633789062,120.80999755859376,0.011643455191032048,0.009616805507174586,0.006379403520519578,0.011385522353264177,103.63111199273004,102.73450050354003,102.42896612759294,102.42896612759294,102.42896612759294,No Cross,No Cross,102.73450050354003,105.93256199876691,99.53643900831315,2.0421742992332925,1,0,57.19007472393877,62.05598696186162,0,0,0.6172183946405312,0.2400186814357848,0,0,,,-1,1,1,-0.452833355597726,2.141506267043769,1.3301921340654443
2015-02-13,106.3000030517578,106.93000030517578,106.0999984741211,106.91000366210938,99.52711486816406,29030200,209.77999877929688,180.33999633789065,121.52999877929688,0.008584940208578917,0.004116411152062627,0.0027802491669350893,0.005959781766851746,104.17888980441623,103.09750061035156,102.57833404541016,102.57833404541016,102.57833404541016,No Cross,No Cross,103.09750061035156,106.4650359713999,99.72996524930322,2.264269053181349,1,0,60.744780464014,65.71580687193618,0,0,0.8344358099001141,0.35890210712865067,0,0,,,-1,1,1,-0.1683661949396953,0.8137639953106124,0.7576443090898666
2015-02-17,106.91000366210938,107.08000183105467,106.63999938964844,107.01000213623048,99.6202163696289,17675300,210.1100006103516,180.57000732421875,121.91000366210938,0.0009353518912706971,0.0015730852939983553,0.0012754296939052612,0.00312684017633047,104.62889014350043,103.40700073242188,102.72129108059791,102.72129108059791,102.72129108059791,No Cross,No Cross,103.40700073242188,107.02191864504081,99.79208281980294,1.993407037670904,0,0,77.06510786806278,70.76749464822981,1,0,1.0030882407610022,0.487739333855121,0,0,1.448080657622941,2.4757300565072526,-1,1,-1,-1.3176372619022714,0.9251451677471989,-1.20549564505672
2015-02-18,106.87999725341795,107.22000122070312,106.73999786376952,107.16000366210938,99.75984954833984,15149600,210.1300048828125,180.47000122070312,122.04000091552734,0.0014017523865472725,9.520856885814055e-05,-0.0005538356286161061,0.0010663378682054248,105.10555691189236,103.68400077819824,102.86000084877014,102.86000084877014,102.86000084877014,No Cross,No Cross,103.68400077819824,107.56182812371472,99.80617343268176,1.7927579410826888,0,0,81.4516463959563,68.98204260307557,0,0,1.13575806483027,0.6173430800501509,0,0,1.6437612390956868,2.429129704025601,-1,1,-1,-1.9690187926875269,2.2583035519258665,-1.9130300314488258
2015-02-19,107.08999633789062,107.76000213623048,107.05999755859376,107.69000244140624,100.25324249267578,19828100,209.97999572753903,180.08999633789062,122.0500030517578,0.0049458637661867755,-0.0007138873639541687,-0.002105640163141409,8.195785115883147e-05,105.54222361246745,103.96150093078613,103.00636453339548,103.00636453339548,103.00636453339548,No Cross,No Cross,103.96150093078613,108.15553982631702,99.76746203525524,1.7780004446754867,0,0,80.59074718203185,68.4723054841089,0,0,1.2690376522377846,0.7476819944876777,0,0,1.7695544383066641,3.7505529005778637,-1,1,-1,-2.3864793727927713,1.7550370013936778,-1.7550370013936778
2015-02-20,107.62000274658205,108.47000122070312,107.27999877929688,108.41000366210938,100.9235382080078,28336700,211.2400054931641,181.13999938964844,122.37999725341795,0.00668586873786059,0.006000618112498746,0.005830435188569627,0.002703762338459148,106.12889099121094,104.18050117492676,103.16529509600471,103.16529509600471,103.16529509600471,No Cross,No Cross,104.18050117492676,108.82304093307616,99.53796141677736,1.8220640888463049,0,0,88.84170175297766,68.85148055170183,0,0,1.4164330086702677,0.8814321973241956,0,0,2.115185219199711,3.794635383440559,-1,1,-1,-2.2414908431786174,1.521994134071858,-2.8318487413645843
2015-02-23,108.3499984741211,108.5500030517578,108.11000061035156,108.5199966430664,101.0259246826172,17868000,211.2100067138672,180.9199981689453,122.5,0.0010146017640573213,-0.00014201277464875872,-0.0012145369407332574,0.0009805748429094763,106.76444583468967,104.39350090026855,103.3182865687779,103.3182865687779,103.3182865687779,No Cross,No Cross,104.39350090026855,109.42592432052899,99.3610774800081,1.6399636509855922,0,0,87.84725288310392,65.11783947855007,0,0,1.5245463831746804,1.0100550344942927,0,0,1.8605814647202346,3.8449105327656774,-1,1,-1,-2.5064445958793646,1.3085199431127625,-1.6771099807626921
2015-02-24,108.37999725341795,108.7300033569336,108.0500030517578,108.5999984741211,101.10041809082033,19745000,211.80999755859372,181.91000366210935,122.66000366210938,0.0007372081969170274,0.00284073114745631,0.005472062255050147,0.0013061523437500888,107.23111216227214,104.61650085449219,103.46500078837077,103.46500078837077,103.46500078837077,No Cross,No Cross,104.61650085449219,109.98563065294475,99.24737105603963,1.4838522327312684,0,0,86.43415055357524,64.76189537035782,0,0,1.5982587584611423,1.1276957792876625,0,0,1.4979806884812374,3.1808902612519674,-1,1,-1,-1.804787395959051,1.298345931786904,-1.5929979298768604
2015-02-25,108.44000244140624,108.86000061035156,108.08999633789062,108.33000183105467,100.84905242919922,19472300,211.6300048828125,181.9600067138672,122.8000030517578,-0.0024861569692449237,-0.0008497836639247414,0.00027487796575886847,0.001141361368568683,107.62555694580078,104.96100082397462,103.5964873030379,103.5964873030379,103.5964873030379,No Cross,No Cross,104.96100082397462,110.35607124486272,99.56593040308651,1.2489182695507703,0,0,84.46973236398763,64.10776102563781,0,0,1.616258650666481,1.2254083535634264,0,0,1.8804700184634537,3.4309378213307484,-1,1,-1,-0.941571360860538,2.0769869491084947,-0.3784765579056937
2015-02-26,108.44000244140624,108.94000244140624,108.13999938964844,108.87999725341795,101.36105346679688,22255500,211.3800048828125,182.00999450683597,123.25,0.00507703695252415,-0.0011813069708070945,0.00027471857069882866,0.0036644701714911854,107.945556640625,105.35900077819824,103.73552703857422,103.73552703857422,103.73552703857422,No Cross,No Cross,105.35900077819824,110.67269667316565,100.04530488323083,1.3252532869088158,0,0,83.77311469073678,79.29134279258903,1,0,1.6558165070196793,1.311489984254677,0,0,2.1504574313010005,3.823278704333255,-1,1,-1,-1.0378373272621255,1.4603269722577528,-0.734749671697088
2015-02-27,108.83999633789062,108.91000366210938,108.2300033569336,108.4000015258789,100.9142074584961,27757600,210.66000366210935,181.19000244140625,122.58000183105467,-0.004408484015864356,-0.003406193604273522,-0.0045052035062773665,-0.005436090620246081,108.11111195882161,105.68450088500977,103.85512894850511,103.85512894850511,103.85512894850511,No Cross,No Cross,105.68450088500977,110.9001188849841,100.46888288503544,1.0412958314364695,0,0,85.4644703253644,79.54192226081109,1,0,1.6296491682674201,1.3751218210572258,0,0,2.420628673006653,3.27296613676753,-1,1,1,-0.8487067859733188,0.7380031467733028,0.11992366382664876
2015-03-02,108.61000061035156,109.41999816894533,108.58999633789062,109.37999725341795,101.82652282714844,22988600,211.9900054931641,182.67999267578125,123.47000122070312,0.00904055086479949,0.006313499515494314,0.008223357880117188,0.007260559441621517,108.37444474962022,106.0985008239746,103.99325065612793,103.99325065612793,103.99325065612793,No Cross,No Cross,106.0985008239746,111.09162873071503,101.10537291723418,1.3144051146831321,0,0,90.717892015459,79.55806028738839,1,0,1.6687524888974963,1.4338479546252798,0,0,2.240004666994788,4.205407171212516,-1,1,-1,-2.0204782775340324,1.4445071043419855,-0.9690963477882231
2015-03-03,109.0500030517578,109.16000366210938,108.18000030517578,108.87000274658205,101.35174560546876,20788900,211.1199951171875,181.8699951171875,122.73999786376952,-0.00466259388957857,-0.004104016007512423,-0.004433969734339405,-0.00591239450649006,108.56444464789496,106.44300079345703,104.11219582906584,104.11219582906584,104.11219582906584,No Cross,No Cross,106.44300079345703,111.1840732200757,101.70192836683836,1.023819817431453,0,0,81.97437212805234,81.35602822205729,1,0,1.6396885488014163,1.4750160734605073,0,0,2.8088649148608757,3.862472895300928,-1,1,-1,-0.9460883463822234,1.6900856907054562,-0.8634173029225645
2015-03-04,108.51000213623048,108.66999816894533,107.86000061035156,108.4499969482422,100.9607391357422,21007400,210.22999572753903,180.77999877929688,122.36000061035156,-0.003857865231412738,-0.00421560918071473,-0.00599327193684851,-0.003095952908844901,108.64888848198785,106.71750068664551,104.21547680809384,104.21547680809384,104.21547680809384,No Cross,No Cross,106.71750068664551,111.24017166428537,102.19482970900565,0.7661385363481776,0,0,76.10246637306659,77.11655480483611,1,0,1.5647270101257789,1.4929582607935619,0,0,1.4289671146296978,3.359187995751234,-1,1,-1,-0.7007787258847764,1.4753399248864874,-2.757028997609401
2015-03-05,108.7300033569336,108.97000122070312,108.19000244140624,108.63999938964844,101.13762664794922,15381000,210.4600067138672,181.1699981689453,122.72000122070312,0.001751981989422502,0.0010940921419522187,0.0021573149257765323,0.0029421429270661825,108.67444356282552,107.00600051879883,104.31837268208348,104.31837268208348,104.31837268208348,No Cross,No Cross,107.00600051879883,111.22094244805201,102.79105858954564,0.7753363620547562,0,0,72.00005086275976,75.49377148339994,1,0,1.5033217029550485,1.495030949225859,0,0,0.4245834882257604,3.044742917529608,-1,1,-1,-2.4208369552591757,1.638437766289691,-3.258469196810987
2015-03-06,108.5,108.70999908447266,107.13999938964844,107.41000366210938,99.99258422851562,30990400,207.5,178.39999389648438,121.16999816894533,-0.011321757496772,-0.014064461747791746,-0.015289530829921683,-0.012630402838492705,108.55111100938585,107.18850059509278,104.38863702253862,104.38863702253862,104.38863702253862,No Cross,No Cross,107.18850059509278,111.1180869119128,103.25891427827275,0.11273607405873069,0,0,53.95571071933869,68.48538203895345,0,0,1.3399609432545816,1.4640169480316039,0,1,0.7363760491899463,2.979285728037717,1,1,-1,0.1768874458001113,2.476488168720925,-1.7596191738234679
2015-03-09,107.62999725341795,107.98999786376952,107.19000244140624,107.72000122070312,100.28118133544922,26237100,208.3600006103516,179.8000030517578,121.6999969482422,0.002886114402983697,0.004144581254706514,0.007847585219570075,0.0043740099637363805,108.45333353678386,107.41800079345703,104.46266733805338,104.46266733805338,104.46266733805338,No Cross,No Cross,107.41800079345703,110.85481289254307,103.98118869437099,0.17574450888741402,0,0,55.43646022827508,66.92311053060922,0,0,1.2214306838528017,1.4154996951958436,0,0,0.2878144246584835,1.3969661805524058,1,1,-1,0.31562971967855624,2.487931929823173,-0.9190473937529586
2015-03-10,106.9499969482422,106.9800033569336,105.72000122070312,105.72000122070312,98.41926574707033,34234500,204.97999572753903,176.69000244140625,120.3000030517578,-0.018566654078496336,-0.016221946980761515,-0.017296999763989462,-0.011503647753416169,108.16333346896701,107.56400070190429,104.49000068332838,104.49000068332838,104.49000068332838,No Cross,No Cross,107.56400070190429,110.36386715031387,104.76413425349472,-1.3172053133095838,0,0,41.408073708552536,59.90822523053152,0,0,0.9551014984656234,1.3234200558497997,0,0,0.6451451423151955,1.4095400589396734,1,1,-1,2.77147206899766,3.632232589436124,-0.1135099746466195
2015-03-11,105.87999725341795,106.01000213623048,105.06999969482422,105.11000061035156,97.85140991210938,25459700,204.5,176.35000610351562,121.04000091552734,-0.005769964087288582,-0.0023416710778794148,-0.0019242533996985944,0.006151270531981279,107.74444495307074,107.59950065612793,104.50319217113739,104.50319217113739,104.50319217113739,No Cross,No Cross,107.59950065612793,110.24415637308539,104.95484493917047,-1.8826647489983412,0,0,34.751719324066215,58.651692071358774,0,0,0.6868936663711054,1.1961147779540608,0,0,1.6379538793129589,2.027941318514026,1,1,-1,3.7579649179958263,3.986302366164751,-0.05708073279933057
2015-03-12,105.02999877929688,105.91999816894533,104.95999908447266,105.8000030517578,98.4937744140625,21473200,207.1000061035156,178.97000122070312,123.0500030517578,0.006564574611355178,0.01271396627635979,0.014856790623809735,0.016606098157857963,107.45555623372395,107.65050086975097,104.53020906448364,104.53020906448364,104.53020906448364,No Cross,No Cross,107.65050086975097,110.09823015903793,105.20277158046402,-1.5120118275270844,0,0,34.51952786320247,55.62702502801229,0,0,0.5239744067354906,1.0616867037103468,0,0,-0.6148207088710889,0.6135289490081908,1,1,-1,4.480149080383966,2.258978563997993,-0.6427223871090959
2015-03-13,105.6999969482422,106.12000274658205,104.68000030517578,105.33999633789062,98.06552124023438,42021100,205.8300018310547,177.55999755859375,122.61000061035156,-0.004347889419645257,-0.006132323684365892,-0.007878435785283244,-0.003575801954439295,107.0066672431098,107.61750068664551,104.5467353353695,104.5467353353695,104.5467353353695,No Cross,No Cross,107.61750068664551,110.17428923681241,105.06071213647861,-1.7815351594923443,0,0,31.89064060041119,52.23641393767293,0,0,0.3536642015644986,0.9200822032811772,0,0,-0.25727609959325104,1.281341510727807,1,1,1,4.670596135733995,2.5346552982359105,0.6075631681152327
2015-03-16,105.7300033569336,106.73999786376952,105.62000274658205,106.6999969482422,99.33161926269533,25674100,208.5800018310547,179.77999877929688,123.33000183105467,0.01291058152298774,0.013360540132809184,0.012502822996325769,0.005872287881240945,106.76555548773871,107.60700035095215,104.58980056762695,104.58980056762695,104.58980056762695,No Cross,No Cross,107.60700035095215,110.17770995841443,105.03629074348987,-0.7056443871194858,0,0,40.55664300237453,52.7646034338334,0,0,0.32468999604186877,0.8010037618333156,0,0,-1.0555769061008746,0.6805083006095947,1,1,-1,3.130275597763421,2.614808805365465,-0.8434807143630652
2015-03-17,106.41000366210938,107.04000091552734,106.16000366210938,106.87000274658205,99.4898681640625,19603800,207.9600067138672,178.5,123.66000366210938,0.0015933064967406096,-0.002972457147112695,-0.007119806363266479,0.0026757628002531675,106.59000057644315,107.60000038146973,104.66840057373047,104.63451041427314,104.63451041427314,Golden Cross,No Cross,107.60000038146973,110.1783058660868,105.02169489685265,-0.56626155375541,0,0,42.670686653231044,49.83221079163358,0,0,0.3118509528812723,0.703173200042907,0,0,-1.1145021684229706,1.7766490652540545,1,1,-1,2.3205723437846215,2.6012900793958016,-0.2152178824950668
2015-03-18,106.58000183105467,108.41000366210938,106.02999877929688,107.91999816894533,100.46736145019533,40622200,210.4600067138672,180.72999572753903,124.6500015258789,0.00982497796741999,0.012021542216238412,0.012492973263523943,0.00800580490418401,106.51000044080946,107.63800010681152,104.79820053100586,104.69769287109375,104.69769287109375,No Cross,No Cross,107.63800010681152,110.21139855430633,105.06460165931671,0.21916393274297094,0,0,45.411093840831654,53.53534155949247,0,0,0.38199833506213565,0.6389382270467527,0,0,-0.06269962696470177,2.322086185749317,-1,1,-1,-0.26871842146752867,0.7690899232182469,-0.5652340814504386
2015-03-19,108.02999877929688,108.37999725341795,107.87000274658205,108.08000183105467,100.61631774902344,31314000,209.5,179.66000366210938,124.88999938964844,0.0014826136473693463,-0.004561468608011432,-0.005920390033333112,0.0019253739336673181,106.58444468180339,107.65750007629394,104.95840057373047,104.7615100212817,104.7615100212817,No Cross,No Cross,107.65750007629394,110.2384570290003,105.07654312358758,0.32739930382620397,0,0,48.4220933268425,53.571424340394444,0,0,0.44536767779302977,0.6002241171960082,0,0,-0.40786331824662625,3.291571160535667,1,1,-1,0.8974844599090481,0.12027872984419208,-0.30533107463350806
2015-03-20,108.72000122070312,109.06999969482422,108.51000213623048,108.52999877929688,101.2676010131836,31761400,210.41000366210935,180.9600067138672,125.98999786376952,0.004163554224819732,0.0043436928978966005,0.007235906853273466,0.00880773864598372,106.67444441053603,107.66349983215332,105.10180053710937,104.83129685013382,104.83129685013382,No Cross,No Cross,107.66349983215332,110.25236797172218,105.07463169258446,0.6694036933745571,0,0,45.577535144009694,53.281238824118525,0,0,0.5258378005582927,0.5853468538684651,0,0,-0.4470409087853566,3.2473799335867914,1,1,-1,0.6449871791302852,0.24878307887019613,-0.967470224060829
2015-03-23,108.47000122070312,108.7699966430664,108.27999877929688,108.31999969482422,101.0716323852539,17268500,210.0,180.8500061035156,125.87999725341795,-0.0019349404481217025,-0.001948593959286038,-0.0006078724926525947,-0.0008730900247375661,106.96333312988281,107.65349998474122,105.2022004699707,104.89472781094638,104.89472781094638,No Cross,No Cross,107.65349998474122,110.22995356539376,105.07704640408868,0.517377619444009,0,0,47.0461745727626,49.63383208980472,0,0,0.5661396757519839,0.5815054182451689,0,0,-0.03386913582996698,3.482702057439191,-1,1,-1,-0.8031783133614523,0.7200875013796182,-1.061670540176196
2015-03-24,108.30999755859376,108.80999755859376,107.91000366210938,107.93000030517578,100.70774841308594,22445300,208.82000732421875,179.8300018310547,125.8499984741211,-0.003600437506898091,-0.005619012741815421,-0.00564005661065381,-0.00023831251947414867,107.27666642930772,107.62000007629395,105.30840042114258,104.94892910548619,104.94892910548619,No Cross,No Cross,107.62000007629395,110.16182640530083,105.07817374728707,0.2439192838190124,0,0,47.1982958838293,47.653155488008416,0,0,0.5601524223761913,0.5772348190713734,0,0,-0.8905968672692666,3.443030550957027,-1,1,-1,-1.13036339966045,2.557214980474809,-0.08339105626856691
2015-03-25,108.0999984741211,108.1999969482422,105.41999816894533,105.45999908447266,98.4030303955078,41581400,205.75999450683597,176.9199981689453,122.47000122070312,-0.022885214617984873,-0.01465382966217288,-0.016181969818602537,-0.02685734838616627,107.23888821072049,107.47649993896485,105.38660034179688,104.9578952454684,104.9578952454684,No Cross,No Cross,107.47649993896485,110.16913477327984,104.78386510464986,-1.4977900670331286,0,0,36.24567959329271,39.505343639141614,0,0,0.35204091654276226,0.5321960385656512,0,0,-1.3672200775051824,1.9060276960713884,1,1,1,1.7921481187711308,4.200645120077606,2.1145490008466217
2015-03-26,104.58999633789062,105.6999969482422,104.23999786376952,105.0999984741211,98.06715393066406,47846300,205.2700042724609,176.47999572753906,122.31999969482422,-0.0034136223542274857,-0.002381367843391824,-0.0024870135991414966,-0.0012248021914247342,107.21222178141277,107.2875,105.45820037841797,104.96034530113484,104.96034530113484,No Cross,No Cross,107.2875,110.09359772607118,104.48140227392881,-1.559105732886654,0,0,39.195495735322325,39.26908857349541,0,0,0.156260731755836,0.4570089772036882,0,0,-2.0972797993674464,1.5477077508683101,1,1,1,3.4157983058097807,5.328257426664007,0.8658455521609376
2015-03-27,105.08000183105467,105.7699966430664,104.91999816894533,105.5199966430664,98.45904541015624,33878400,205.7400054931641,176.80999755859375,123.0999984741211,0.0039961767368505985,0.002289673166661732,0.0018699106926780562,0.0063767068446933806,107.08111063639323,107.14349975585938,105.54940032958984,104.96983091709977,104.96983091709977,No Cross,No Cross,107.14349975585938,110.00427120848252,104.28272830323624,-1.1350107058040795,0,0,39.8148036951664,38.73994295339418,0,0,0.034595076448269424,0.3725261970526045,0,0,-2.348372600532034,1.2319969607930692,1,1,1,2.6061410988309497,4.994318081990978,1.9711920936564598
2015-03-30,106.16000366210938,106.81999969482422,106.16000366210938,106.7300033569336,99.58806610107422,30570200,208.25,179.38999938964844,124.7699966430664,0.01146708446134781,0.01219983688062709,0.014591945402859352,0.01356619162994055,107.06555514865451,107.01100006103516,105.69100036621094,104.99916712443034,104.99916712443034,No Cross,No Cross,107.01100006103516,109.67427853245067,104.34772158961965,-0.21101563889578656,0,0,55.044956948491404,44.664545712477754,0,0,0.035403488051983345,0.30510165525248023,0,0,-2.834372856927314,0.358414867239254,1,1,1,0.9837865542380086,3.2699313726226142,1.2461296353681428
2015-03-31,106.43000030517578,106.6500015258789,105.56999969482422,105.5999984741211,98.53366088867188,30488100,206.42999267578125,177.5800018310547,124.37000274658205,-0.010587509109631132,-0.008739530968637443,-0.010089735017292156,-0.003205850022010015,106.80777740478516,106.84749984741211,105.78660034179687,105.00901681868757,105.00901681868757,No Cross,No Cross,106.84749984741211,109.43053706921366,104.26446262561056,-0.9659182320423123,0,0,52.32667072890637,38.0379924092441,0,0,-0.05450943924127216,0.23317943635372976,0,0,-3.3355184944309113,0.33823324365483964,1,1,1,2.2727287505283966,4.166668171834487,2.8882605074139978
2015-04-01,105.5999984741211,105.62000274658205,104.37000274658205,105.0500030517578,98.02046966552734,32970500,205.6999969482422,176.74000549316406,124.41999816894533,-0.005208290059758647,-0.0035362871357825787,-0.004730241745857011,0.0004019893966324961,106.47111087375217,106.6775001525879,105.8552003479004,105.00967788696289,105.00967788696289,No Cross,No Cross,106.6775001525879,109.26399894321791,104.09100136195788,-1.2584557214764207,0,0,46.39076543499971,37.941934790911866,0,0,-0.16820712891322387,0.15290212330033903,0,0,-3.919196796263058,0.09780433708987957,1,1,1,4.312230983053822,4.017128480452725,3.8172245505411873
2015-04-02,105.1500015258789,105.45999908447266,104.77999877929688,105.12000274658205,98.08580017089844,19164200,206.44000244140625,177.3300018310547,124.6500015258789,0.0006663464330387558,0.0035974988047775547,0.00333821613417018,0.0018486044069963015,106.09222242567274,106.50150032043457,105.91480041503907,105.01142907521081,105.01142907521081,No Cross,No Cross,106.50150032043457,109.00338432914995,103.9996163117192,-1.1043658051612688,0,0,48.90003288266542,39.251157583557564,0,0,-0.24978560381080683,0.07236457787810986,0,0,-4.516752546992131,-0.8539153420525247,1,1,1,4.242769185636885,1.4935308731004016,5.156010299972635
2015-04-06,104.5,106.2699966430664,104.33999633789062,105.9800033569336,98.88825225830078,24451100,207.8300018310547,178.58999633789062,125.1999969482422,0.008181131924290375,0.00673318820582236,0.007105365667544161,0.004412317814926903,105.83222283257379,106.43000030517578,105.95380050659179,105.02656304836273,105.02656304836273,No Cross,No Cross,106.43000030517578,108.90414440107423,103.95585620927733,-0.36375969288787763,0,0,46.210563089018834,41.76982000590145,0,0,-0.24224976646536334,0.009441709009415225,0,0,-4.5457887334496405,-0.8337382427866302,1,1,1,3.849777384813824,1.028492454580876,4.038496550035142
2015-04-07,105.91999816894533,106.6999969482422,105.8000030517578,105.8000030517578,98.72029113769533,19379400,207.27999877929688,178.4199981689453,124.4000015258789,-0.001698436492491573,-0.0026464083477462097,-0.0009518907689749501,-0.006389739950984352,105.5955564710829,106.33400039672851,105.98460052490235,105.03846212533804,105.03846212533804,No Cross,No Cross,106.33400039672851,108.74559835193291,103.92240244152411,-0.44285768597399155,0,0,44.374345665245215,44.672405958091346,0,0,-0.247943938001157,-0.042035420392699224,0,0,-4.057466249658059,-1.124618360359797,1,1,1,3.9130427884989105,2.0037760454037157,4.0075593019551325
2015-04-08,105.83999633789062,106.79000091552734,105.83000183105467,106.63999938964844,99.50406646728516,25866900,207.97999572753903,178.75,125.47000122070312,0.00793947366409542,0.0033770597856259688,0.001849578715622524,0.008601283614949384,105.72666761610243,106.38000030517578,106.03460052490234,105.06272784146395,105.06272784146395,No Cross,No Cross,106.38000030517578,108.77734062431055,103.98265998604101,0.21690627934417814,0,0,43.1182883910186,46.547311958040325,0,0,-0.18257135668891067,-0.07014260765194152,0,0,-4.09567071138307,-0.0676626647766354,1,1,1,3.1601676349120256,1.2284298256671988,2.5412594711020864
2015-04-09,106.58999633789062,107.3499984741211,106.2300033569336,107.30999755859376,100.12926483154295,23114700,208.8999938964844,179.39999389648438,125.0199966430664,0.006282803570705653,0.004423493546709123,0.0036363294908217103,-0.0035865511537308548,105.97222306993272,106.4900001525879,106.1520004272461,105.0962691805256,105.0962691805256,No Cross,No Cross,106.4900001525879,108.84346967271104,104.13653063246475,0.6968413221369966,0,0,46.07541047863786,55.55553778386284,0,0,-0.07582578968579412,-0.07127924405871204,0,0,-2.7493836867062638,0.46533824725375483,1,1,1,3.047250346525643,0.36343248394492544,0.29820119476702267
2015-04-10,107.2699966430664,107.76000213623048,107.02999877929688,107.75,100.53982543945312,17164300,210.0399932861328,180.3699951171875,125.62000274658205,0.004100293089336571,0.005457153771930345,0.00540691891696965,0.004799281072040529,106.22000122070312,106.5875,106.28860046386718,105.13529463375316,105.13529463375316,No Cross,No Cross,106.5875,108.98182523959743,104.19317476040258,0.9710460222985022,0,0,46.02041563060042,59.33520740708765,0,0,0.04377079847367327,-0.04826923555223498,1,0,-2.960760448221178,-0.13678824251701638,1,1,1,2.524363081859038,0.2041774670098695,1.2064993519793843
2015-04-13,107.83000183105467,108.37999725341795,107.36000061035156,107.4800033569336,100.28785705566406,17783500,209.08999633789065,179.63999938964844,125.6999969482422,-0.002505769309200989,-0.004522933625064396,-0.004047212658983446,0.0006367950956149837,106.30333455403645,106.69450035095215,106.4004005432129,105.16927591959636,105.16927591959636,No Cross,No Cross,106.69450035095215,109.04495758663639,104.34404311526792,0.6683831503556585,0,0,45.74038394577407,56.12244614245942,0,0,0.1154348228158284,-0.015528423878622306,0,0,-3.3939793186721245,0.006750485880879786,1,-1,1,1.6002917171453968,-1.2932703532087308,1.6282098486621432
2015-04-14,107.37000274658205,107.68000030517578,106.55999755859376,107.16999816894533,99.99860382080078,23755700,209.4900054931641,180.17999267578125,125.66999816894533,-0.0028843057155363283,0.0019130956156649948,0.0030059746602510984,-0.00023865377903886653,106.47777896457248,106.7180004119873,106.52180053710937,105.19785766601562,105.19785766601562,No Cross,No Cross,106.7180004119873,109.0780676137365,104.35793321023812,0.38303803944482595,0,0,46.114511052083536,56.74281814052024,0,0,0.14553659529207152,0.016684579955516463,0,0,-3.802285134658534,-0.651964975457775,1,-1,1,3.536438350547222,-1.063729970258398,0.2612660110859366
2015-04-15,107.4499969482422,108.06999969482422,107.31999969482422,107.83999633789062,100.62378692626952,21128600,210.42999267578125,180.8800048828125,126.5500030517578,0.00625173257807754,0.004487026387747228,0.003885071792021133,0.00700250573433947,106.78777821858723,106.76650009155273,106.63900039672852,105.23507088674626,105.23507088674626,No Cross,No Cross,106.76650009155273,109.1790040301077,104.35399615299775,0.8899436217964422,0,0,64.91225721947879,54.42546179143796,0,0,0.2209092157486765,0.057529507114148476,0,0,-4.050215162660187,-0.4017488396169111,1,-1,-1,2.6613527856488073,-0.17618213878310973,-1.047846153367249
2015-04-16,107.5500030517578,107.87999725341795,107.4000015258789,107.69000244140624,100.48381805419922,16195300,210.3699951171875,180.91000366210935,126.4800033569336,-0.0013908930042469958,-0.0002851188551158401,0.00016584906284289325,-0.0005531386261252713,107.07333374023438,106.75500030517578,106.73360046386719,105.26916715833876,105.26916715833876,No Cross,No Cross,106.75500030517578,109.14645378649465,104.36354682385692,0.7819530202317002,0,0,66.66669939681589,53.18818095794624,0,0,0.2654790295976852,0.09911941161085583,0,0,-4.067894389525495,-0.7726920369204637,1,1,-1,2.1914760487034446,1.7178924990067568,-0.3157247279942599
2015-04-17,106.66000366210938,106.9499969482422,105.5500030517578,106.01000213623048,98.9162368774414,46514000,207.9499969482422,177.94000244140625,124.43000030517578,-0.015600336773042955,-0.011503532942505612,-0.016417009344879885,-0.016208119839881685,107.07666693793402,106.65150032043456,106.79640045166016,105.27931558269344,105.27931558269344,No Cross,No Cross,106.65150032043456,108.97984441779124,104.32315622307789,-0.5510338312385699,0,0,52.71320907754447,42.92069557014322,0,0,0.16335587901413362,0.11196670509151138,0,0,-3.8142521014971176,-0.6379834142843488,1,1,1,4.159981080886754,4.009055668670247,2.528063627177146
2015-04-20,106.54000091552734,107.79000091552734,106.5,107.5999984741211,100.39982604980467,28945900,209.8500061035156,180.02999877929688,125.6500015258789,0.014998550191965387,0.00913685589399793,0.011745511460127256,0.009804719261520267,107.27666642930772,106.60500030517578,106.87320037841796,105.31067616230733,105.31067616230733,No Cross,No Cross,106.60500030517578,108.80922027121566,104.40078033913589,0.902812046234149,0,0,54.62272151621633,48.391408641777765,0,0,0.20832057284432892,0.1312374786420749,0,0,-3.5204001869744594,-0.7367924525065517,1,1,1,2.2955402004928294,2.5836420248328107,0.6226748870321375
